test_name,risc0_proving_time_s,risc0_proving_time_ms,risc0_proof_size_kb,risc0_proof_size_bytes,risc0_peak_memory_gb,risc0_peak_memory_bytes,sp1_proving_time_s,sp1_proving_time_ms,sp1_proof_size_kb,sp1_proof_size_bytes,sp1_peak_memory_gb,sp1_peak_memory_bytes,time_speedup,time_diff_s,proof_size_ratio,proof_size_diff_kb,memory_ratio,memory_diff_gb,time_winner,proof_size_winner,memory_winner
test_worst_compute.py::test_worst_tstore[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-dense_val_mut_True-key_mut_True],45.235,45235.0,218.419921875,223662.0,672.3828125,721965547520.0,218.932,218932.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.2066166663621581,-173.697,0.15140337611752577,-1224.2158203125,1.2876464339681921,150.203125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_unop[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_ISZERO],68.95,68950.0,218.419921875,223662.0,670.0390625,719448965120.0,396.705,396705.0,1442.6357421875,1477259.0,341.84765625,367056125952.0,0.17380673296278093,-327.755,0.15140337611752577,-1224.2158203125,1.9600516494692217,328.19140625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_unop[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_NOT],32.649,32649.0,218.419921875,223662.0,632.5390625,679183646720.0,154.209,154209.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.21171916036029026,-121.56,0.15140337611752577,-1224.2158203125,1.4027443302898526,181.609375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_ADDRESS],65.042,65042.0,218.419921875,223662.0,363.4765625,390279987200.0,308.483,308483.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.2108446818787421,-243.441,0.15140337611752577,-1224.2158203125,0.7654782079336613,-111.359375,RISC0,RISC0,RISC0
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_BASEFEE],39.204,39204.0,218.419921875,223662.0,712.2265625,764747448320.0,198.991,198991.0,1442.6357421875,1477259.0,473.8984375,508844572672.0,0.1970139353036067,-159.787,0.15140337611752577,-1224.2158203125,1.5029097083697391,238.328125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_BLOBBASEFEE],50.47,50470.0,218.419921875,223662.0,672.3828125,721965547520.0,241.131,241131.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.209305315367995,-190.661,0.15140337611752577,-1224.2158203125,1.7879363892264706,296.31640625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_CALLER],62.798,62798.0,218.419921875,223662.0,711.7578125,764244131840.0,308.435,308435.0,1442.6357421875,1477259.0,525.9296875,564712701952.0,0.2036020555384441,-245.637,0.15140337611752577,-1224.2158203125,1.3533326401164605,185.828125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_CHAINID],39.938,39938.0,218.419921875,223662.0,713.1640625,765754081280.0,196.09,196090.0,1442.6357421875,1477259.0,525.9296875,564712701952.0,0.20367178336478148,-156.152,0.15140337611752577,-1224.2158203125,1.3560064766262125,187.234375,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_CODESIZE],49.588,49588.0,218.419921875,223662.0,459.5703125,493459865600.0,241.505,241505.0,1442.6357421875,1477259.0,525.9296875,564712701952.0,0.20532908221361879,-191.917,0.15140337611752577,-1224.2158203125,0.8738246260342548,-66.359375,RISC0,RISC0,RISC0
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_COINBASE],63.528,63528.0,218.419921875,223662.0,700.0390625,751661219840.0,302.274,302274.0,1442.6357421875,1477259.0,392.94140625,421917622272.0,0.21016693463546318,-238.746,0.15140337611752577,-1224.2158203125,1.7815354945175113,307.09765625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_GASLIMIT],39.53,39530.0,218.419921875,223662.0,672.3828125,721965547520.0,182.422,182422.0,1442.6357421875,1477259.0,373.25390625,400778330112.0,0.2166953547269518,-142.892,0.15140337611752577,-1224.2158203125,1.801408642324155,299.12890625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_GASPRICE],46.775,46775.0,218.419921875,223662.0,633.9453125,680693596160.0,240.721,240721.0,1442.6357421875,1477259.0,451.3984375,484685381632.0,0.1943120874373237,-193.946,0.15140337611752577,-1224.2158203125,1.4044029837830354,182.546875,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_GAS],37.825,37825.0,218.419921875,223662.0,699.1015625,750654586880.0,174.685,174685.0,1442.6357421875,1477259.0,392.94140625,421917622272.0,0.21653261585138966,-136.86,0.15140337611752577,-1224.2158203125,1.7791496426192677,306.16015625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_NUMBER],41.662,41662.0,218.419921875,223662.0,670.0390625,719448965120.0,202.415,202415.0,1442.6357421875,1477259.0,222.31640625,238710423552.0,0.2058246671442334,-160.753,0.15140337611752577,-1224.2158203125,3.0138984063395005,447.72265625,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_ORIGIN],64.405,64405.0,218.419921875,223662.0,670.0390625,719448965120.0,309.204,309204.0,1442.6357421875,1477259.0,476.7109375,511864471552.0,0.20829290694816366,-244.799,0.15140337611752577,-1224.2158203125,1.4055458135990428,193.328125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_PREVRANDAO],120.656,120656.0,218.419921875,223662.0,678.0078125,728005345280.0,692.481,692481.0,1442.6357421875,1477259.0,525.9296875,564712701952.0,0.17423727149192542,-571.825,0.15140337611752577,-1224.2158203125,1.2891605638824106,152.078125,RISC0,RISC0,SP1
test_worst_compute.py::test_worst_zero_param[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-opcode_TIMESTAMP],42.243,42243.0,218.419921875,223662.0,613.3203125,658547671040.0,204.387,204387.0,1442.6357421875,1477259.0,450.4609375,483678748672.0,0.20668144255750123,-162.144,0.15140337611752577,-1224.2158203125,1.3615393954109505,162.859375,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_False-0 bytes-call],52.007,52007.0,218.419921875,223662.0,593.1640625,636905062400.0,265.152,265152.0,1442.6357421875,1477259.0,371.84765625,399268380672.0,0.19614032705768766,-213.14499999999998,0.15140337611752577,-1224.2158203125,1.5951803178805164,221.31640625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_False-0 bytes-transaction],52.322,52322.0,218.419921875,223662.0,632.5390625,679183646720.0,260.477,260477.0,1442.6357421875,1477259.0,522.1796875,560686170112.0,0.2008699424517328,-208.15499999999997,0.15140337611752577,-1224.2158203125,1.2113436765959993,110.359375,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_False-100 bytes-call],46.762,46762.0,218.419921875,223662.0,643.3203125,690759925760.0,226.888,226888.0,1442.6357421875,1477259.0,392.47265625,421414305792.0,0.206101688939036,-180.126,0.15140337611752577,-1224.2158203125,1.6391468354682353,250.84765625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_False-100 bytes-transaction],43.629,43629.0,218.419921875,223662.0,698.6328125,750151270400.0,213.03,213030.0,1442.6357421875,1477259.0,449.9921875,483175432192.0,0.2048021405435854,-169.401,0.15140337611752577,-1224.2158203125,1.5525443150054687,248.640625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_False-10KiB-call],27.328,27328.0,218.419921875,223662.0,171.7578125,184423546880.0,135.267,135267.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.2020300590683611,-107.939,0.15140337611752577,-1224.2158203125,0.380897104939448,-279.171875,RISC0,RISC0,RISC0
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_False-10KiB-transaction],19.514,19514.0,218.419921875,223662.0,613.3203125,658547671040.0,99.399,99399.0,1442.6357421875,1477259.0,341.37890625,366552809472.0,0.19631988249378765,-79.885,0.15140337611752577,-1224.2158203125,1.7965969814516036,271.94140625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_False-1MiB-call],14.161,14161.0,218.419921875,223662.0,645.6640625,693276508160.0,76.118,76118.0,1442.6357421875,1477259.0,373.25390625,400778330112.0,0.18604009564097848,-61.956999999999994,0.15140337611752577,-1224.2158203125,1.7298253325379633,272.41015625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_False-1MiB-transaction],14.707,14707.0,218.419921875,223662.0,670.0390625,719448965120.0,71.979,71979.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.2043234832381667,-57.272,0.15140337611752577,-1224.2158203125,1.4921101619721986,220.984375,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_True-0 bytes-call],37.582,37582.0,218.419921875,223662.0,672.3828125,721965547520.0,175.923,175923.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.21362755296351243,-138.341,0.15140337611752577,-1224.2158203125,1.4160318531071587,197.546875,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_True-0 bytes-transaction],36.427,36427.0,218.419921875,223662.0,345.1953125,370650644480.0,181.666,181666.0,1442.6357421875,1477259.0,477.6484375,512871104512.0,0.20051633217002632,-145.239,0.15140337611752577,-1224.2158203125,0.7226974598864881,-132.453125,RISC0,RISC0,RISC0
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_True-100 bytes-call],31.344,31344.0,218.419921875,223662.0,257.5390625,276530462720.0,152.88,152880.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.20502354788069074,-121.536,0.15140337611752577,-1224.2158203125,0.5735138050418414,-191.515625,RISC0,RISC0,RISC0
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_True-100 bytes-transaction],30.075,30075.0,218.419921875,223662.0,613.3203125,658547671040.0,143.4,143400.0,1442.6357421875,1477259.0,473.8984375,508844572672.0,0.20972803347280333,-113.325,0.15140337611752577,-1224.2158203125,1.294202014540299,139.421875,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_True-10KiB-call],22.963,22963.0,218.419921875,223662.0,713.1640625,765754081280.0,115.004,115004.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.19967131578032069,-92.041,0.15140337611752577,-1224.2158203125,1.5019167804669376,238.328125,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_True-10KiB-transaction],18.248,18248.0,218.419921875,223662.0,711.7578125,764244131840.0,95.355,95355.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.1913690944365791,-77.107,0.15140337611752577,-1224.2158203125,1.3618290258449304,189.109375,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_True-1MiB-call],14.142,14142.0,218.419921875,223662.0,690.6640625,741594890240.0,71.114,71114.0,1442.6357421875,1477259.0,449.9921875,483175432192.0,0.19886379615828104,-56.97200000000001,0.15140337611752577,-1224.2158203125,1.5348356742304554,240.671875,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_False-fixed_src_dst_True-1MiB-transaction],14.951,14951.0,218.419921875,223662.0,678.0078125,728005345280.0,71.658,71658.0,1442.6357421875,1477259.0,500.6171875,537533612032.0,0.20864383599877195,-56.707,0.15140337611752577,-1224.2158203125,1.3543438568017603,177.390625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_True-fixed_src_dst_False-100 bytes-call],46.774,46774.0,218.419921875,223662.0,698.6328125,750151270400.0,231.111,231111.0,1442.6357421875,1477259.0,283.72265625,304644882432.0,0.20238759730172948,-184.337,0.15140337611752577,-1224.2158203125,2.4623793592444208,414.91015625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_True-fixed_src_dst_False-100 bytes-transaction],45.781,45781.0,218.419921875,223662.0,713.1640625,765754081280.0,234.603,234603.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.1951424321087113,-188.822,0.15140337611752577,-1224.2158203125,1.5881452356512813,264.109375,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_True-fixed_src_dst_False-10KiB-call],26.606,26606.0,218.419921875,223662.0,638.1640625,685223444480.0,128.456,128456.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.20712150463972104,-101.85,0.15140337611752577,-1224.2158203125,1.221019746184547,115.515625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_True-fixed_src_dst_False-10KiB-transaction],25.457,25457.0,218.419921875,223662.0,613.3203125,658547671040.0,126.181,126181.0,1442.6357421875,1477259.0,522.6484375,561189486592.0,0.2017498672541825,-100.72399999999999,0.15140337611752577,-1224.2158203125,1.173485403369258,90.671875,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_True-fixed_src_dst_True-100 bytes-call],33.123,33123.0,218.419921875,223662.0,641.9140625,689249976320.0,166.243,166243.0,1442.6357421875,1477259.0,450.4609375,483678748672.0,0.1992444794668046,-133.12,0.15140337611752577,-1224.2158203125,1.4250160425952583,191.453125,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_True-fixed_src_dst_True-100 bytes-transaction],32.799,32799.0,218.419921875,223662.0,613.3203125,658547671040.0,154.882,154882.0,1442.6357421875,1477259.0,449.0546875,482168799232.0,0.2117676682894074,-122.083,0.15140337611752577,-1224.2158203125,1.3658031628942744,164.265625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_True-fixed_src_dst_True-10KiB-call],22.444,22444.0,218.419921875,223662.0,670.0390625,719448965120.0,105.098,105098.0,1442.6357421875,1477259.0,392.94140625,421917622272.0,0.21355306475860625,-82.654,0.15140337611752577,-1224.2158203125,1.7051882337737219,277.09765625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_calldatacopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-non_zero_data_True-fixed_src_dst_True-10KiB-transaction],21.655,21655.0,218.419921875,223662.0,362.0703125,388770037760.0,103.731,103731.0,1442.6357421875,1477259.0,341.84765625,367056125952.0,0.20876112251882276,-82.076,0.15140337611752577,-1224.2158203125,1.059156925256819,20.22265625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_codecopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_False-0 bytes],50.599,50599.0,218.419921875,223662.0,672.3828125,721965547520.0,247.407,247407.0,1442.6357421875,1477259.0,450.9296875,484182065152.0,0.2045172529475722,-196.80800000000002,0.15140337611752577,-1224.2158203125,1.4911034494707116,221.453125,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_codecopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_False-0.25x max code size],31.757,31757.0,218.419921875,223662.0,641.4453125,688746659840.0,159.906,159906.0,1442.6357421875,1477259.0,340.44140625,365546176512.0,0.19859792628169048,-128.149,0.15140337611752577,-1224.2158203125,1.8841577455738758,301.00390625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_codecopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_False-0.50x max code size],27.923,27923.0,218.419921875,223662.0,698.6328125,750151270400.0,136.685,136685.0,1442.6357421875,1477259.0,376.06640625,403798228992.0,0.2042872297618612,-108.762,0.15140337611752577,-1224.2158203125,1.8577378912052185,322.56640625,RISC0,RISC0,SP1
test_worst_memory.py::test_worst_codecopy[fork_Prague-benchmark-gas-value_1M-blockchain_test_from_state_test-fixed_src_dst_False-0.75x max code size],28.072,28072.0,218.419921875,223662.0,672.3828125,721965547520.0,136.11,136110.0,1442.6357421875,1477259.0,474.8359375,509851205632.0,0.20624494893835865,-108.03800000000001,0.15140337611752577,-1224.2158203125,1.4160318531071587,197.546875,RISC0,RISC0,SP1
